Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 69.0.3497.100,,2018-10-19 12:39:11,2018-10-19 12:39:12,0.720s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:39:12,2018-10-19 12:39:13,0.497s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Legalisation,2018-10-19 12:39:13,2018-10-19 12:39:13,0.418s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:39:13,2018-10-19 12:39:14,0.792s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:39:14,2018-10-19 12:39:14,0.486s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Legalisation Delivery,2018-10-19 12:39:14,2018-10-19 12:39:15,0.417s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:39:15,2018-10-19 12:39:15,0.670s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:39:15,2018-10-19 12:39:16,0.494s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Roadtax SS,2018-10-19 12:39:16,2018-10-19 12:39:16,0.417s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:39:16,2018-10-19 12:39:17,0.693s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:39:17,2018-10-19 12:39:17,0.439s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on JPJ1M,2018-10-19 12:39:17,2018-10-19 12:39:18,0.425s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:39:18,2018-10-19 12:39:19,0.776s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:39:19,2018-10-19 12:39:19,0.487s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on IMI1M,2018-10-19 12:39:19,2018-10-19 12:39:20,0.418s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:39:20,2018-10-19 12:39:20,0.724s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:39:20,2018-10-19 12:39:21,0.455s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,"Click on ETMS
",2018-10-19 12:39:21,2018-10-19 12:39:21,0.431s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:39:21,2018-10-19 12:39:22,0.653s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:39:22,2018-10-19 12:39:22,0.488s,PASSED
click,Chrome 69.0.3497.100,Clik On Logout,2018-10-19 12:39:22,2018-10-19 12:39:23,0.259s,PASSED
takeScreenshot,Chrome 69.0.3497.100,User should be logged out successfully,2018-10-19 12:39:23,2018-10-19 12:39:23,0.434s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-19 12:39:23,2018-10-19 12:39:24,0.675s,PASSED
